巻	式名	式順	条	条文名	項
21	治部	1	1	大瑞	１
21	治部	1	2	上瑞	１
21	治部	1	3	中瑞	１
21	治部	1	4	下瑞	１
21	治部	1	5	国忌	１
21	治部	1	6	国忌布施	１
21	治部	1	7	国忌歴名	１
21	治部	1	8	服	１
21	治部	1	9	賻物	１
21	治部	1	10	外五位賻物	１
21	治部	1	11	外国賻物	１
21	治部	1	12	斎宮寮賻物	１
21	治部	1	13	鎮守府賻物	１
21	治部	1	14	宮人賻物	１
21	治部	1	15	僧綱賻物	１
21	治部	1	16	立嫡	１
21	治部	1	17	国分寺公文	１
21	治部	1	18	蕃客	１
21	治部	1	19	補任帳	１
21	治部	1	20	度縁請印	１
