巻	式名	式順	条	新条文名	項
42	東西市	2	1	毎厘立牓	1
42	東西市	2	2	沽価帳	1
42	東西市	2	3	売買不和	1
42	東西市	2	4	増直	1
42	東西市	2	5	六衛入市	1
42	東西市	2	6	市人籍帳	1
42	東西市	2	7	市裏凌陵奪	1
42	東西市	2	8	決罰罪人	1
42	東西市	2	9	市町	1
42	東西市	2	10	市町居住人	1
42	東西市	2	11	闕官要劇料	1
42	東西市	2	12	集東西市	1
42	東西市	2	13	聴通売	1
42	東西市	2	14	東厘	2
42	東西市	2	15	西厘	2
