巻	式名	式順	条	新条文名	項
32	大膳上	1	1	四祭春料	1
32	大膳上	1	2	神今食	1
32	大膳上	1	3	鎮魂	1
32	大膳上	1	4	雑給料	4
32	大膳上	1	5	新嘗祭	1
32	大膳上	1	6	新嘗小斎解斎	1
32	大膳上	1	7	皇后宮新嘗祭	1
32	大膳上	1	8	宴会雑給	5
32	大膳上	1	9	園韓神雑給料	3
32	大膳上	1	10	平野雑給料	3
32	大膳上	1	11	斎院給食料	1
32	大膳上	1	12	斎院別当以下	1
32	大膳上	1	13	春日雑給料	1
32	大膳上	1	14	大原野雑給料	1
32	大膳上	1	15	松尾雑給料	1
32	大膳上	1	16	釈奠料	1
32	大膳上	1	17	釈奠別供料	1
32	大膳上	1	18	釈奠雑給料	1
32	大膳上	1	19	六衛府輪転	1
