巻	式名	式順	条	新条文名	項
29	囚獄	3	1	笞杖	1
29	囚獄	3	2	着鈦盤枷	1
29	囚獄	3	3	罪人死亡	1
29	囚獄	3	4	毎夜巡検	1
29	囚獄	3	5	看侍獄囚	1
29	囚獄	3	6	徒役人	1
29	囚獄	3	7	徒人役満	1
29	囚獄	3	8	戮罪人	1
29	囚獄	3	9	物部	1
